window,miu,be,sig,a,LogL
1408,0.386793106,0.842944288,0.38734877,1.135704468,-9311.777401
1409,0.356240022,0.898288468,0.302000342,0.483465692,-9309.525376
1410,0.083055912,0.795830709,0.522234655,1.267339651,-9348.661096
1411,0.367514825,0.900190569,0.301238556,0.499624446,-9315.167738
1412,0.308592205,0.89848789,0.3004167,0.501651319,-9317.891758
1413,0.52000458,0.899934703,0.326204374,0.499955087,-9309.505739
1414,0.436595039,0.899930902,0.308570329,0.50010831,-9323.601711
1415,0.50960662,0.910850403,0.17486896,1.094658153,-9332.269209
1416,0.289765797,0.901649954,0.310611106,0.503751355,-9313.16615
1417,0.415462682,0.895993386,0.327893092,0.504835666,-9303.216099
1418,0.482411198,0.900004741,0.299984195,0.522481413,-9346.710349
1419,0.39984822,0.90018301,0.299839586,0.500046726,-9313.980513
1420,0.193541514,0.817585142,0.408773214,1.097523767,-9360.515736
1421,0.496516337,0.896566081,0.373783395,1.296929692,-9318.212042
1422,0.400546321,0.90041466,0.300395753,0.500066787,-9309.078656
1423,0.391101906,0.900018978,0.330019836,0.500015913,-9312.304546
1424,0.405729102,0.899998815,0.301389164,0.502087453,-9314.831825
1425,0.347842526,0.69282769,0.370941014,1.180885504,-9380.157834
1426,0.684568612,0.892948561,0.318089957,1.267919212,-9330.334138
1427,0.404514321,0.899997417,0.30936217,0.499998223,-9328.548887
1428,0.494362787,0.927848923,0.253570784,1.0423309,-9336.769337
1429,0.314587295,0.899793971,0.299967297,1.496345636,-9513.007134
1430,0.342143501,0.929500208,0.347308754,1.295307201,-9348.837356
1431,0.482725109,0.859781131,0.221070045,1.011696642,-9407.037156
1432,0.53082945,0.946924547,0.192588654,1.183531686,-9339.108481
1433,0.194581657,0.896667948,0.415595464,1.281143545,-9359.221837
1434,0.191797119,0.794418294,0.411641683,1.432801425,-9382.064846
1435,0.569200985,0.902678375,0.355708234,0.506024902,-9340.388294
1436,0.535469418,0.865020426,0.34431396,1.086416071,-9344.563555
1437,0.366656451,0.899417466,0.325338551,0.518085086,-9331.340797
1438,0.450051779,0.75347898,0.531852275,1.27014797,-9337.444714
1439,0.392988089,0.900154154,0.304791924,0.498596995,-9312.7192
1440,0.612967171,0.911419019,0.346795428,1.47601484,-9484.933207
1441,0.315317358,0.897624496,0.295929367,1.360691656,-9396.446185
1442,0.456082223,0.906797731,0.304005234,1.506332543,-9540.909819
1443,0.3715355,0.730057814,0.393491176,1.293756661,-9349.228566
1444,0.502292229,0.899979233,0.378281744,0.499985716,-9347.362427
1445,0.455086295,0.879645527,0.300788708,1.049365247,-9355.282007
1446,0.600450431,0.729530376,0.4530511,1.178559085,-9383.751084
1447,0.468004661,0.896441007,0.333678016,1.495381347,-9515.229373
1448,0.398403634,0.900121521,0.301101333,0.501486188,-9335.300907
1449,0.326301434,0.851542474,0.363752924,1.31351947,-9322.21475
1450,0.459517823,0.851398388,0.417598036,1.280758829,-9311.693735
1451,0.507359126,0.893403851,0.297858066,0.501207081,-9353.560956
1452,0.403485387,0.900387889,0.31221831,0.500043998,-9333.29527
1453,0.420601486,0.900009598,0.305295663,1.499773742,-9562.467148
1454,0.319125459,0.899754664,0.301188553,0.500855553,-9348.220298
1455,0.400534768,0.903301849,0.324824534,0.502770698,-9354.195315
1456,0.033587334,0.96925123,0.218967351,1.166112412,-9380.424623
1457,0.357574751,0.899961337,0.299956738,0.499701179,-9370.074905
1458,0.319239525,0.899983925,0.353817588,0.503057828,-9371.474115
1459,0.439472371,0.947438056,0.460240119,1.309357543,-9494.461841
1460,0.330171663,0.778766681,0.445966993,1.246642294,-9338.230778
1461,0.461014479,0.900010979,0.29996318,1.498136878,-9597.199955
1462,0.268806902,0.902688902,0.300619734,0.501934525,-9379.153146
1463,0.431765571,0.903008384,0.312083035,0.499313377,-9355.701963
1464,0.386641243,0.89967859,0.420294464,1.503953724,-9504.850647
1465,0.402668185,0.899454537,0.294599101,1.504206231,-9564.653808
1466,0.405889621,0.899998541,0.30752768,0.499998996,-9349.836423
1467,0.397194414,0.899401761,0.299746329,0.501492608,-9360.591659
1468,0.280290662,0.864146606,0.20444271,1.102000159,-9446.172432
1469,0.43934439,0.899996349,0.307568604,0.513803318,-9369.177237
1470,0.427312781,0.900010435,0.392196485,0.499849267,-9379.105642
1471,0.366691363,0.899448455,0.424407492,1.486022966,-9493.454215
1472,0.386700203,0.900179876,0.329239874,0.499816061,-9350.879671
1473,0.40304588,0.89969051,0.30522246,0.499126343,-9357.259041
1474,0.351585375,0.899985805,0.299997747,0.499990236,-9364.252817
1475,0.403715573,0.899883787,0.301215276,0.50225856,-9359.787075
1476,0.464846226,0.899893858,0.299982878,0.499927199,-9361.959958
1477,0.289242758,0.710009452,0.546663486,1.336760484,-9352.234847
1478,0.440951391,0.91212033,0.305403266,1.484409304,-9543.752952
1479,0.67249801,0.897505572,0.387363257,1.369901841,-9425.785864
1480,0.448388304,0.899877775,0.30010098,0.500317218,-9357.375098
1481,0.382933386,0.899991923,0.333483852,0.506558998,-9376.008329
1482,0.532139692,0.730989637,0.40955503,1.424911822,-9457.089137
1483,0.451031104,0.939574399,0.213784168,1.230853527,-9382.591388
1484,0.588620731,0.97904271,0.279981552,1.209469259,-9427.834705
1485,0.298332471,0.887942654,0.359436507,0.502822862,-9364.841351
1486,0.406736361,0.896493768,0.320614966,0.511287072,-9365.688513
1487,0.375620143,0.948501285,0.191125337,1.230650738,-9382.306871
1488,0.369305858,0.910182313,0.481113904,1.28305027,-9451.206412
1489,0.403090786,0.926530256,0.317343331,1.124815642,-9360.614044
1490,0.402533504,0.886765906,0.287549793,0.492452445,-9370.874961
1491,0.50360291,0.927878336,0.23845708,1.118691286,-9337.621353
1492,0.331005848,0.861457092,0.301592936,1.192144013,-9335.28133
1493,0.478468877,0.882840427,0.318001161,1.23824314,-9342.321155
1494,0.134988756,0.988634976,0.203003093,1.026123032,-9458.225735
1495,0.297221875,0.900009394,0.322510447,1.494449565,-9524.083606
1496,0.263592215,0.867205483,0.542244195,1.520719144,-9497.779314
1497,0.343803639,0.79377283,0.283830812,1.278514081,-9465.031628
1498,0.293530222,0.90215394,0.357415742,1.497026232,-9539.923483
1499,0.357937443,0.900939952,0.383281698,1.496103341,-9519.02281
1500,0.467675791,0.889773769,0.285709598,1.014575741,-9419.11364
1501,0.591825654,0.899898867,0.299983947,0.499930438,-9347.452727
1502,0.37141366,0.899986016,0.303626735,0.499990381,-9338.814821
1503,0.440599881,0.96761859,0.224971107,1.064439104,-9373.243341
1504,0.390174127,0.89936131,0.342756404,0.499502508,-9351.013537
1505,0.371013851,0.656044471,0.435181639,1.120468031,-9423.676904
1506,0.403613372,0.889730362,0.275165915,0.469481363,-9343.015209
1507,0.471736676,0.884258468,0.320121294,0.516085799,-9344.494732
1508,0.241140343,0.736628506,0.418882369,1.294501943,-9352.535199
1509,0.737504796,0.88433519,0.347178843,1.365869253,-9416.962425
1510,0.656085201,0.961544522,0.249546538,1.365227054,-9467.818665
1511,0.347090436,0.900000722,0.359800368,0.49998957,-9340.702364
1512,0.413165712,0.899301095,0.326715818,0.500449021,-9333.602185
1513,0.379551248,0.712050421,0.400825446,1.169022685,-9375.154853
1514,0.427540768,0.908208303,0.295409162,1.173026038,-9310.933569
1515,0.470745187,0.773504136,0.331643075,1.14349465,-9370.576149
1516,0.362482509,0.796032914,0.675205303,1.395117677,-9461.288358
1517,0.571221786,0.899909471,0.299985584,0.499937815,-9385.098507
1518,0.328674367,0.902032021,0.338075632,0.972950321,-9513.103472
1519,0.412783115,0.962241637,0.246777612,1.205094043,-9401.133333
1520,0.407416834,0.906636768,0.302708927,0.509558536,-9375.393742
1521,0.39479037,0.899787304,0.298148053,0.501765137,-9380.921565
1522,0.538353178,0.674162586,0.483196089,1.35836077,-9432.444103
1523,0.683744588,0.981392618,0.073595216,1.101808772,-9563.928662
1524,0.546324749,0.925194389,0.244272922,1.129707868,-9354.004762
1525,0.469209437,0.871832064,0.28929584,0.459022627,-9374.426783
1526,0.405174023,0.899845562,0.328172557,0.518210559,-9383.31226
1527,0.448601512,0.899985768,0.367908128,0.499952328,-9382.787189
1528,0.470921679,0.899898853,0.32059367,1.497632084,-9564.02474
1529,0.481865411,0.912257549,0.298269468,1.310146746,-9391.959786
1530,0.307092908,0.899970192,0.380710197,0.499979497,-9376.907376
1531,0.532919452,0.908013224,0.292022573,1.482858002,-9593.939384
1532,0.568565433,0.903896013,0.299083957,0.500315461,-9386.636045
1533,0.396541095,0.90025378,0.322271433,0.516336094,-9377.750538
1534,0.49888709,0.899351603,0.292383584,0.500676132,-9390.475938
1535,0.295608344,0.899981508,0.370392008,0.536060005,-9392.186803
1536,0.535068719,0.86710249,0.235848925,1.116156955,-9407.03104
1537,0.405754511,0.899998141,0.307544967,0.505144506,-9369.165911
1538,0.443940126,0.900317897,0.300130083,1.499985152,-9611.793756
1539,0.443929942,0.8281825,0.318501043,1.103725679,-9378.578289
1540,0.434407342,0.877761221,0.365143965,0.452704699,-9353.765214
1541,0.272032746,0.843829914,0.233348615,1.063915253,-9476.285424
1542,0.404371642,0.896830216,0.319924686,0.499012293,-9371.21893
1543,0.191205888,0.739119955,0.463923415,0.995342529,-9583.872179
1544,0.568045916,0.900010591,0.361600091,1.483852631,-9526.431469
1545,0.307351473,0.896799077,0.306792271,1.509734979,-9583.236001
1546,0.440305301,0.886575285,0.479453282,1.373368642,-9439.507459
1547,0.446718168,0.898203948,0.368135699,1.017101761,-9482.272831
1548,0.402269458,0.899793083,0.305490965,0.499637433,-9373.485327
1549,0.338542376,0.896415155,0.323367523,0.497090218,-9378.768821
1550,0.597495604,0.917645332,0.213822888,1.148413433,-9370.161877
1551,0.506228008,0.989081648,0.427997046,1.101006512,-9634.27903
1552,0.400275767,0.895956957,0.302148899,0.495604242,-9400.086517
1553,0.401585375,0.899757333,0.300701207,0.502455782,-9390.928091
1554,0.319756816,0.845759564,0.396099897,1.243077257,-9357.251159
1555,0.382894332,0.900321043,0.2999031,0.499911944,-9375.38595
1556,0.267877786,0.863859456,0.703421538,1.248942125,-9655.303501
1557,0.414990231,0.899971737,0.349928789,0.49998056,-9377.743425
1558,0.305058855,0.965466402,0.213314964,0.93669971,-9529.994
1559,0.40079424,0.901118656,0.301013263,0.502455989,-9393.660211
1560,0.369272498,0.899984643,0.305910492,0.499989437,-9390.108805
1561,0.435643416,0.903441444,0.348698861,0.532641598,-9396.46774
1562,0.369967183,0.900044353,0.300134252,0.500211415,-9386.773647
1563,0.260389183,0.681076871,0.553282513,1.325480938,-9395.331472
1564,0.366907249,0.942757398,0.408554764,1.278907848,-9472.857901
1565,0.289160212,0.893811832,0.293180485,0.496680698,-9408.703968
1566,0.574483734,0.900009633,0.299967891,1.484660056,-9592.070544
1567,0.473244783,0.900692147,0.437979689,1.38466133,-9449.66695
1568,0.376536874,0.912573103,0.288583836,0.460800507,-9371.033632
1569,0.362864878,0.927753998,0.246871994,1.112759399,-9375.235998
1570,0.39797971,0.899563557,0.328912921,0.499878968,-9385.967312
1571,0.417640421,0.900665707,0.503967978,1.481175518,-9545.573772
1572,0.466680068,0.899616305,0.300255973,0.517575319,-9404.024674
1573,0.414638636,0.899984616,0.299997558,0.499989419,-9399.606473
1574,0.435984264,0.899116797,0.299827812,0.500370038,-9406.596465
1575,0.425428938,0.903665614,0.292142073,1.005326739,-9448.0812
1576,0.44347667,0.899963155,0.367550749,0.499974657,-9399.401983
1577,0.400780997,0.900034887,0.300051172,0.50010575,-9388.426234
1578,0.310027073,0.923265588,0.428228836,1.102099823,-9497.514997
1579,0.414994799,0.900042688,0.300742429,1.501157423,-9598.834724
1580,0.377053647,0.899996362,0.312875589,0.502353584,-9390.201103
1581,0.377382952,0.899991942,0.309805337,0.499994458,-9398.17968
1582,0.506541406,0.857293746,0.24151181,1.016423476,-9467.432002
1583,0.426290884,0.93399577,0.170520228,1.187539914,-9422.547054
1584,0.641393908,0.753914917,0.581957031,1.277659446,-9453.12473
1585,0.438063078,0.858424033,0.424160895,1.171429219,-9394.463185
1586,0.339201172,0.900000608,0.299997973,0.499991214,-9399.203376
1587,0.22757207,0.900005578,0.299981408,0.499919435,-9413.994705
1588,0.355568294,0.900861495,0.290081771,0.496915428,-9404.841988
1589,0.640671259,0.641464915,0.54076471,1.331434436,-9503.658189
1590,0.404261527,0.878798907,0.30725759,0.524654721,-9410.026849
1591,0.59431537,0.897193558,0.299323412,1.488517256,-9599.714981
1592,0.399934266,0.899983974,0.300099436,0.499986015,-9404.356404
1593,0.402907412,0.899999014,0.29999865,0.503567548,-9402.737626
1594,0.714503691,0.899998473,0.299962938,1.449252488,-9560.365542
1595,0.40791074,0.71300067,0.49986266,1.33991997,-9397.690309
1596,0.385372415,0.866760822,0.355440528,0.489248143,-9385.478939
1597,0.398491987,0.900009057,0.302301048,0.501216131,-9397.709815
1598,0.398901064,0.899947023,0.304381076,0.49998556,-9400.760257
1599,0.373097447,0.904947323,0.302238964,1.499501266,-9631.884538
1600,0.373764566,0.895743564,0.355555922,0.494946603,-9400.454303
1601,0.315744713,0.916480753,0.3284719,0.953736729,-9566.32269
1602,0.426426877,0.900004261,0.299985797,0.998762282,-9464.26746
1603,0.430082588,0.896896899,0.320072878,0.979606031,-9507.813873
1604,0.187618342,0.758889444,0.437079575,1.287603694,-9418.3675
1605,0.555722011,0.898000636,0.301745033,1.490888912,-9608.18076
1606,0.431521517,0.828356213,0.155558397,1.021674677,-9681.883738
1607,0.437577095,0.900011004,0.337850274,1.498576646,-9559.299639
1608,0.388500173,0.925821192,0.390375532,1.287508056,-9433.213424
1609,0.450955106,0.899750273,0.300065116,0.898295876,-9632.236907
1610,0.4382071,0.883177269,0.323050055,1.157397289,-9370.188103
1611,0.408866841,0.910162211,0.29972706,1.075412366,-9395.715662
1612,0.470965817,0.874979575,0.317676662,1.38335611,-9456.449479
1613,0.197927125,0.907827522,0.236250835,1.149997109,-9401.926063
1614,0.405628073,0.816532247,0.387400637,1.147755473,-9377.4113
1615,0.445879232,0.74668246,0.3932553,1.323964855,-9432.615004
1616,0.384471154,0.922472296,0.212758683,1.091073353,-9397.527857
1617,0.436977342,0.811747337,0.341878036,1.111391004,-9406.563013
1618,0.580536788,0.895299951,0.17959898,1.010921165,-9496.409627
1619,0.340169564,0.862010081,0.242980706,1.028953595,-9462.541651
1620,0.444867027,0.883033198,0.354870378,1.312409261,-9386.279761
1621,0.426434051,0.921716936,0.127292565,0.946349683,-9591.212019
1622,0.277629363,0.898610932,0.245769699,1.017655524,-9447.519722
1623,0.508872149,0.936375341,0.261604857,0.904348593,-9603.703105
1624,0.324873987,0.76536456,0.451067516,1.466493328,-9470.041338
1625,0.402762266,0.897125536,0.296992391,1.151672029,-9366.059958
1626,0.478026869,0.93078481,0.28293961,0.963089672,-9517.608352
1627,0.426928248,0.91092769,0.176642038,0.945515457,-9537.881555
1628,0.442813578,0.890297529,0.380243798,1.144380892,-9399.611144
1629,0.340003212,0.924117075,0.279036413,1.466327357,-9603.627221
1630,0.268053247,0.865767882,0.346677306,1.175835922,-9376.078945
1631,0.675311748,0.962546195,0.181423334,1.165791251,-9439.045027
1632,0.452031884,0.68159926,0.531295816,1.499255997,-9450.869478
1633,0.55379408,0.899100868,0.298866404,1.488142705,-9579.514439
1634,0.459589823,0.90229289,0.368927212,1.184506488,-9387.748056
1635,0.294399631,0.918296879,0.335033423,1.203506916,-9384.967796
1636,0.534453936,0.979438404,0.259232406,1.192407076,-9456.164628
1637,0.443396866,0.936114894,0.153092684,1.03218237,-9451.105592
1638,0.513676269,0.868962245,0.230108959,1.248575022,-9471.636317
1639,0.309272927,0.709907153,0.526717887,1.188150007,-9419.478917
1640,0.508214675,0.900009117,0.299969611,1.494127549,-9604.780581
1641,0.708577705,0.911608869,0.326623411,1.090785672,-9433.640237
1642,0.291208332,0.90001033,0.299965566,1.494064571,-9633.829207
1643,0.240362401,0.926567008,0.234545583,1.033805935,-9438.87793
1644,0.343088703,0.767053655,0.489011174,1.175531715,-9413.361893
1645,0.423845181,0.766312588,0.481064248,1.492224683,-9458.377923
1646,0.379342672,0.914892756,0.418126199,1.305295757,-9443.381977
1647,0.569434106,0.904177498,0.282990808,1.464679242,-9603.051611
1648,0.500287747,0.93633038,0.327552799,1.222569333,-9419.974064
1649,0.29133591,0.799663066,0.358918022,1.158832924,-9403.392593
1650,0.348435342,0.917455173,0.285491707,1.208465208,-9383.396824
1651,0.509772935,0.931052433,0.358515231,1.311096256,-9437.756228
1652,0.220112333,0.869333761,0.392683712,1.229995595,-9384.898436
1653,0.486406619,0.891540367,0.325543063,1.18652001,-9373.096238
1654,0.130930064,0.955653804,0.213277124,1.121620271,-9421.193602
1655,0.465737021,0.904570815,0.323606928,1.014302768,-9470.476855
1656,0.381278825,0.887801495,0.286348274,1.371266238,-9471.70692
1657,0.50963899,0.799140093,0.422467197,1.503372263,-9493.507231
1658,0.416932091,0.900009759,0.29996747,1.499856641,-9591.967395
1659,0.506792344,0.761043965,0.452525206,1.200654041,-9405.426704
1660,0.377540907,0.918836707,0.288112512,0.997890669,-9477.656824
1661,0.384199685,0.826255859,0.269598272,1.064925136,-9459.032104
1662,0.353192812,0.935593046,0.350350257,1.412896311,-9536.453822
1663,0.45094923,0.881180885,0.29576856,0.949960521,-9533.715614
1664,0.530808651,0.878858067,0.325996304,1.424473657,-9485.954552
1665,0.426849762,0.900008491,0.299971697,1.49963973,-9595.528266
1666,0.56544337,0.810194527,0.310916105,1.202043724,-9424.066039
1667,0.490483654,0.911624195,0.207767229,1.145999425,-9401.596199
1668,0.510731892,0.955924455,0.387479227,1.062284117,-9540.779161
1669,0.66789966,0.927554728,0.380690177,1.17460075,-9430.34424
1670,0.462135803,0.893759775,0.295347464,1.495291075,-9605.532101
1671,0.496481548,0.900008712,0.345638152,1.494287921,-9583.090003
1672,0.334258542,0.901301933,0.191641721,1.153551408,-9432.694528
1673,0.500123009,0.900012002,0.299959994,1.494975066,-9587.580052
1674,0.47178033,0.90218284,0.30250187,1.222051263,-9352.56555
