window,miu,be,sig,a,q,LogL
356,0.070421656,0.882313374,0.316593707,1.442637994,1.961981313,-9232.293898
357,0.283056601,0.899142368,0.201043579,1.515285734,1.953363679,-9168.66254
358,-0.01375812,0.969675118,0.168108491,1.424262802,1.851036301,-9186.643164
359,0.036464636,0.962253841,0.213243086,1.418235009,1.884525493,-9205.480269
360,0.007988087,0.90431103,0.248735502,1.558014083,1.953822702,-9223.415761
361,0.050156793,0.872366797,0.351470854,1.494449858,1.891348002,-9245.11397
362,0.049348595,0.95980654,0.185687851,1.359776979,1.925687935,-9213.77999
363,0.252090747,0.899862164,0.379205618,1.420791716,2.006478703,-9261.238491
364,0.141540739,0.954404844,0.354413697,1.504713515,1.851679674,-9293.722958
365,0.013690335,0.900029575,0.282232597,1.400216787,1.952791956,-9256.945877
366,0.227274357,0.893136547,0.214539026,1.528776855,2.057652122,-9184.04774
367,0.099491873,0.900011304,0.285750179,1.719955984,1.89976137,-9237.017558
368,0.100612875,0.901932128,0.349024828,1.594645199,1.899957593,-9219.759474
369,0.463943005,0.880482968,0.297009561,1.435716039,1.93682087,-9174.387271
370,0.040355505,0.896499263,0.260837068,1.591723068,1.893394356,-9217.364092
371,-0.001880376,0.906077109,0.314792734,1.409379212,1.923961606,-9265.641314
372,0.034824903,0.898208422,0.304080939,1.401214305,1.899446883,-9267.199532
373,-0.0673718,0.899044212,0.436723824,1.504531131,2.054778261,-9319.229404
374,-0.004372228,0.903865069,0.200014914,1.40062305,1.910376315,-9308.09082
375,0.011145775,0.953928197,0.241855358,1.557429081,2.20900333,-9208.770721
376,0.420800475,0.909048348,0.316071298,1.407728028,1.914518454,-9214.749154
377,-0.079729403,0.900002112,0.269851918,1.399967148,1.899955416,-9303.65284
378,0.040072221,0.900001305,0.268531756,1.399979699,1.899972449,-9259.974861
379,-0.029283202,0.936568805,0.215845057,1.419981191,1.868565583,-9228.306365
380,0.016892663,0.948328257,0.250429802,1.443581569,1.825353748,-9212.655839
381,0.016457104,0.963043042,0.204177822,1.496455475,1.885054394,-9177.218556
382,-0.021621935,0.899877437,0.287258487,1.399798765,1.92448903,-9262.621758
383,0.32659921,0.909697861,0.220355419,1.387058444,1.913736357,-9167.857515
384,0.157302214,0.815819512,0.358846085,1.516092784,1.817447708,-9220.544437
385,0.370974103,0.863026818,0.293426364,1.574701419,2.031531622,-9138.361802
386,0.020322697,0.900988911,0.283880331,1.399313175,1.978541464,-9236.21799
387,0.564399381,0.921466351,0.235641452,1.429375212,2.3854074,-9130.291324
388,-0.083996934,0.904061013,0.39367671,1.398263635,2.191248713,-9299.062068
389,-0.051580075,0.902486263,0.359584972,1.667069826,1.991026231,-9233.952836
390,0.000857943,0.933780556,0.215486451,1.571790472,1.890034369,-9177.659595
391,0.089521764,0.874884576,0.246342205,1.575803577,2.068669073,-9199.919948
392,0.008154892,0.960594776,0.225332613,1.439851779,1.851301756,-9179.347488
393,0.045588013,0.966563411,0.300065027,1.444320365,2.114920581,-9232.222908
394,-0.214789424,0.900012563,0.333457543,1.693987265,1.899966533,-9272.64202
395,0.342633609,0.84709933,0.278078975,1.490176341,2.022819371,-9135.676272
396,0.182011575,0.900004514,0.30134513,1.399929784,2.186916394,-9179.319828
397,-0.032007281,0.936081732,0.192188901,1.440837574,1.847710197,-9203.388401
398,-0.041212372,0.900001995,0.289501785,1.402153398,1.899957893,-9262.134866
399,-0.225757799,0.900008424,0.371084241,1.503080362,1.904281437,-9292.606019
400,0.79164478,0.869183372,0.367348177,1.598995654,2.391893462,-9228.130641
401,-0.000272828,0.90007159,0.200173894,1.400013006,1.89996662,-9298.954735
402,0.0411138,0.914614167,0.21859076,1.65429977,2.014612184,-9211.141323
403,-0.026101375,0.982709949,0.149142108,1.394724858,1.86982238,-9171.029045
404,0.245258579,0.900006063,0.398597395,1.520383817,2.038430711,-9217.20686
405,0.402588092,0.900338738,0.199247249,1.394730745,1.892848869,-9150.997143
406,0.09995069,0.900005018,0.358020016,1.578868262,2.09188046,-9194.434055
407,0.219729838,0.902425949,0.253361481,1.397304504,1.922291757,-9179.175131
408,-0.088569219,0.900508077,0.441966295,1.584118757,1.899655558,-9299.159413
409,0.008183709,0.896883387,0.279345731,1.376724064,2.025964506,-9248.985015
410,0.064805897,0.951206414,0.220737413,1.450241856,1.944352231,-9160.314461
411,0.735611708,0.945479364,0.210484805,1.311567762,2.391028255,-9171.843199
412,0.300387403,0.902735926,0.199034101,1.515547671,2.005010365,-9143.713792
413,-0.060357017,0.988098041,0.273957552,1.52301282,2.019364888,-9255.682715
414,-0.109548082,0.946231386,0.222424527,1.489125733,1.997844855,-9185.147072
415,0.253402275,0.750764181,0.432873161,1.465068986,2.136175943,-9205.464458
416,-0.093720464,0.935289369,0.273598619,1.54691837,2.210060991,-9190.668677
417,0.252167118,0.920267562,0.268657162,1.479932172,2.203004515,-9138.588055
418,0.011275978,0.965350205,0.19155668,1.461285508,1.901362423,-9160.689891
419,0.007524992,0.930026976,0.26170626,1.613526078,2.026676996,-9184.473799
420,0.384801068,0.900029183,0.199985466,1.39983172,1.899793151,-9152.710833
421,0.485688511,0.916438325,0.254736482,1.497278978,1.864742824,-9130.329471
422,0.034791755,0.917445317,0.297912465,1.404533496,1.896025437,-9230.73033
423,-0.085700042,0.900001837,0.252627191,1.412094262,1.899961286,-9287.678908
424,-0.003305059,0.94030824,0.23553229,1.480512278,2.276494343,-9175.096928
425,0.017187446,0.967078053,0.157273208,1.467929175,1.790538862,-9159.214391
426,-0.226869151,0.948685085,0.352697834,1.57816906,1.991542539,-9270.298211
427,-0.00307264,0.905651081,0.339251637,1.484162637,2.087989004,-9217.152678
428,0.025848187,0.95285389,0.186778859,1.403316873,1.925052967,-9184.571089
429,0.064343695,0.961629839,0.153773789,1.43012468,1.922303459,-9163.309344
430,-0.030041908,0.899275365,0.41873084,1.461438749,2.057673277,-9294.18683
431,-0.012301482,0.941534959,0.269696711,1.545755234,1.926520642,-9189.709962
432,-0.022771973,0.900000927,0.203291379,1.399985585,1.899980437,-9311.949256
433,0.023233074,0.902288428,0.299027813,1.426328415,1.905426607,-9228.771453
434,-0.183786023,0.920574854,0.33260585,1.614674299,1.929156874,-9254.463775
435,0.12985139,0.886152153,0.23276892,1.494208385,1.993835818,-9191.086233
436,0.031264802,0.957771411,0.134119001,1.404735385,1.882767269,-9203.073018
437,-0.024132963,0.95410655,0.213449886,1.526229275,1.8256335,-9178.897363
438,1.050626317,0.903331489,0.306847959,1.399157774,1.903036039,-9281.811292
439,0.0086379,0.955325457,0.221409169,1.445517849,1.903740518,-9178.27382
440,-0.009872205,0.94165766,0.280524285,1.432277925,2.200345995,-9201.940578
441,-0.120747211,0.9000045,0.315291784,1.667947024,2.02803707,-9254.378247
442,-0.023384696,0.900012091,0.290227054,1.410247273,1.907508984,-9254.172932
443,-0.001173182,0.895393987,0.301119068,1.417303191,1.925102486,-9246.855472
444,-0.078634318,0.946681038,0.264617484,1.504834998,1.901281923,-9196.761921
445,0.029276767,0.920584363,0.269981793,1.382890656,1.972063643,-9228.900956
446,0.060253283,0.922891019,0.218387491,1.470677499,2.108334794,-9173.244736
447,0.108946051,0.900007411,0.354961868,1.39988472,1.899843548,-9266.398937
448,0.352508253,0.898378683,0.201772366,1.566411281,1.901257428,-9147.186832
449,0.145820673,0.894498032,0.288566247,1.345237407,3.609883319,-9173.814826
450,-0.000137251,0.989519913,0.137107236,1.508296944,1.802991014,-9180.362621
451,0.154088846,0.887537378,0.39155114,1.540443022,1.90447004,-9222.477356
452,0.037300515,0.937563731,0.194527215,1.678352333,1.894526017,-9220.370051
453,0.021467631,0.900777722,0.315259845,1.41176489,2.146760546,-9228.515747
454,0.474859308,0.899965613,0.200337233,1.550665892,1.899055,-9148.236233
455,-0.216257529,0.912265979,0.364811042,1.581470638,1.905479605,-9280.193671
456,-0.020864086,0.943786752,0.202440471,1.501424617,1.957926973,-9176.486652
457,0.08884412,0.722048067,0.575329032,1.645864282,1.97630948,-9274.663714
458,0.144189591,0.907612218,0.373016465,1.591717908,1.86424246,-9228.47708
459,0.016071752,0.92587293,0.228009226,1.48250298,1.94801697,-9190.558681
460,0.036948788,0.900003198,0.390553732,1.399950257,1.899932491,-9313.141373
461,0.217406632,0.89765247,0.275521174,1.537899796,1.900545965,-9157.020937
462,0.197995108,0.925603036,0.28728989,1.651723395,1.999009087,-9193.861704
463,-0.001496827,0.909950604,0.329167744,1.607947459,2.000209852,-9219.883622
464,-0.019372124,0.903475966,0.245189302,1.489554013,1.882200533,-9231.477324
465,0.525653389,0.927020821,0.248428471,1.510466995,1.881321515,-9143.84823
466,0.171681932,0.900721281,0.406581854,1.463555747,1.899246668,-9276.427876
467,-0.067846556,0.899890856,0.275098887,1.426192293,1.904519075,-9268.863445
468,0.078887585,0.900005317,0.359134263,1.571372259,1.899887747,-9210.791127
469,-0.182757716,0.898685409,0.384065601,1.567410792,2.851011673,-9277.778277
470,0.010932841,0.928854434,0.22685676,1.543437449,2.177812389,-9186.782915
471,0.009556569,0.892304363,0.268933524,1.520637238,1.90929733,-9216.851927
472,-0.304926504,0.968570279,0.189541953,1.564554663,2.021955999,-9212.759794
473,-0.07440595,0.974360793,0.200654195,1.420046574,1.956824104,-9196.497914
474,0.151577144,0.882172372,0.311408916,1.535559323,2.024333661,-9174.52066
475,0.173092452,0.893975031,0.270635792,1.670916604,1.987368622,-9190.58212
476,0.25469215,0.903313436,0.223203725,1.526448598,1.932832784,-9150.792598
477,0.289374887,0.900004843,0.199989237,1.573378383,2.023584738,-9167.03091
478,-0.049083988,0.925915227,0.23926263,1.427110689,1.880752416,-9231.221106
479,0.014852118,0.903275718,0.296844486,1.475901563,1.903129291,-9216.93321
480,0.050676322,0.920777977,0.301668931,1.450824936,1.860772867,-9218.943327
481,0.400372498,0.989985224,0.088404233,1.38649317,1.945157606,-9196.182574
482,0.458364971,0.896321101,0.226212637,1.373643974,2.320412122,-9144.691699
483,0.02575658,0.904651141,0.290167313,1.397432744,1.905030178,-9249.633883
484,0.248740274,0.899686361,0.264843857,1.566568111,2.02910783,-9153.217002
485,-0.08986784,0.898605214,0.263269781,1.400685091,1.901914368,-9301.833095
486,0.043068164,0.916160949,0.242734899,1.464257995,1.886449588,-9216.687132
487,-0.038917286,0.899910218,0.252669656,1.744169592,2.023189316,-9317.60076
488,-0.01595763,0.900184795,0.200195042,1.399164827,1.92579381,-9336.299803
489,0.296669789,0.688860272,0.466540491,1.502496995,2.043868646,-9237.644316
490,0.045568252,0.92967017,0.247975595,1.429390923,1.8758328,-9226.251744
491,0.146857414,0.865866755,0.33954847,1.452967249,1.90670553,-9237.853404
492,0.067848601,0.892589325,0.282458442,1.406758963,1.900128595,-9258.135483
493,-0.143263412,0.900003679,0.341864681,1.665210551,1.899922342,-9282.546651
494,-0.041757731,0.900023691,0.200031299,1.47793873,1.899867684,-9325.522868
495,0.296837485,0.90381735,0.189711451,1.325444347,1.799347408,-9267.723872
496,0.054199694,0.93915347,0.193454569,1.332341255,3.149865981,-9201.791107
497,0.388970941,0.99,0.217439594,1.58273459,2.29652032,-9281.123019
498,0.073715186,0.898805862,0.310658065,1.398251458,1.916297312,-9266.615861
499,0.132575069,0.898418514,0.246782748,1.513053567,1.820241919,-9207.61117
500,-0.032883585,0.955000591,0.206375296,1.456304078,1.889165245,-9202.20572
501,-0.00140638,0.901448562,0.200404342,1.400509132,1.899740576,-9327.235213
502,0.038406195,0.96901059,0.119289763,1.388992126,1.884369027,-9221.989958
503,0.162264838,0.900545629,0.296653505,1.508845804,1.943116795,-9195.901237
504,-0.011334168,0.924559245,0.284765587,1.720672334,1.897764108,-9266.761197
505,0.075892822,0.922986731,0.278501596,1.397571831,1.941186357,-9243.347146
506,0.351677439,0.930747152,0.196632607,1.456022669,1.886205622,-9162.873355
507,0.600806712,0.902342978,0.261845407,1.395790635,2.69524619,-9172.967973
508,-0.065750151,0.900669138,0.279246629,1.400842105,1.900278705,-9308.04507
509,0.08739044,0.897794262,0.444950252,1.508281663,1.977113904,-9322.460627
510,-0.08262801,0.900002513,0.287032196,1.693426155,1.899909527,-9282.10975
511,0.021550991,0.901082914,0.316753263,1.555472827,2.030282261,-9233.677508
512,-0.016514213,0.972332694,0.167802363,1.414173651,1.882938503,-9209.214461
513,0.014991143,0.899733046,0.311344632,1.413361198,1.935862504,-9274.607582
514,-0.190020265,0.911048784,0.330570027,1.445233943,2.00716465,-9310.874432
515,0.404689258,0.899492301,0.199272666,1.399454471,1.899825003,-9187.127192
516,0.028128345,0.921119868,0.223242679,1.593852802,1.899394285,-9226.395563
517,0.097795848,0.900015099,0.390307428,1.424972545,2.161791224,-9286.037547
518,-0.158512324,0.93832055,0.318155562,1.372396731,3.630378611,-9265.469434
519,0.37578222,0.886461753,0.210358484,1.553338601,1.902412875,-9181.075682
520,0.004464113,0.900420326,0.38437279,1.617703109,1.899819611,-9273.974936
521,0.168417325,0.876459627,0.358936754,1.56083533,1.896059352,-9219.329438
522,0.103145605,0.89984204,0.325465744,1.399882993,2.191183447,-9248.50257
523,0.296900151,0.899985379,0.433648827,1.399532128,2.826998064,-9309.437636
524,-0.151783063,0.909023096,0.227266939,1.562023897,2.034742834,-9321.760911
525,0.037976406,0.91729575,0.262941467,1.407759537,1.968674202,-9246.654628
526,0.07339622,0.89996645,0.199948525,1.609222767,2.378849414,-9299.285562
527,0.051115215,0.917155356,0.308943373,1.401899839,1.934957732,-9273.481469
528,-0.026381306,0.918983623,0.219017681,1.41023958,1.902545864,-9284.007662
529,-0.060007575,0.956039287,0.248334011,1.411908521,1.999233162,-9238.578597
530,-0.088584387,0.899924055,0.331724052,1.535777686,2.091548918,-9268.999355
531,0.145893797,0.980016221,0.114809092,1.313291602,2.356671509,-9199.883828
532,0.861263592,0.900020316,0.325671768,1.42539608,2.39171808,-9252.9193
533,-0.019631685,0.932239007,0.25513454,1.438842882,1.916245861,-9245.035055
534,0.04274434,0.897909485,0.242554087,1.400362358,1.902648911,-9285.274933
535,-0.095154843,0.899964232,0.24588401,1.598618875,2.146096899,-9301.367012
536,-0.009759335,0.900002472,0.261640606,1.418776238,1.903921821,-9281.918707
537,-0.089218723,0.899692452,0.270923948,1.399439117,1.923847325,-9324.162371
538,0.111609184,0.819371219,0.371140667,1.433812112,2.067871266,-9276.56376
539,0.085554308,0.952275211,0.227736014,1.40478092,1.934204145,-9216.750448
540,0.39119919,0.926349825,0.250112656,1.495885569,1.990122061,-9172.980669
541,0.035530825,0.8989598,0.439029961,1.667062287,1.900067651,-9312.289323
542,-0.010213976,0.910254996,0.201539409,1.41282005,1.928643596,-9307.714042
543,-0.163618476,0.900900543,0.35968476,1.651461778,1.902889051,-9298.999586
544,0.340674093,0.94683023,0.180860779,1.408064701,1.919925751,-9171.791565
545,0.052337771,0.917154245,0.256271252,1.419693321,1.882409408,-9251.902216
546,0.020839405,0.899960645,0.252917633,1.439907601,1.869848541,-9265.624718
547,0.092290143,0.900069508,0.199845538,1.399029203,2.895740513,-9252.858279
548,0.121876961,0.893426721,0.324629134,1.62417718,1.861386998,-9222.404176
549,0.247326909,0.843624312,0.348335638,1.382634308,1.928731978,-9266.889033
550,-0.045057772,0.915198852,0.26252414,1.421984017,1.899952736,-9272.176322
551,-0.00044411,0.900161799,0.200106849,1.400020205,1.900064468,-9343.557076
552,0.044661437,0.928165165,0.257837657,1.399638699,1.902307194,-9249.221043
553,0.041306151,0.899964705,0.275837689,1.399863107,1.900718487,-9276.687454
554,-0.070260285,0.929260651,0.251619696,1.453043129,1.912045619,-9251.04319
555,0.365209861,0.874218852,0.26089997,1.499932696,1.896462161,-9178.699004
556,-0.038844404,0.94070103,0.217754819,1.605564101,1.841136314,-9231.7262
557,-0.05781177,0.950213682,0.269946091,1.414938888,1.904051219,-9267.794653
558,0.056355207,0.899497489,0.404549064,1.567191249,1.978779626,-9284.069034
559,-0.004704667,0.900024402,0.302928717,1.397639126,1.901537293,-9297.704022
560,0.505580823,0.807235744,0.370943409,1.397808946,2.002455296,-9238.115898
561,0.322657179,0.770609991,0.462142537,1.764876613,2.161434646,-9256.32256
562,0.21655767,0.882013431,0.31047207,1.43393347,1.887674388,-9232.931372
563,0.104227918,0.970606315,0.138841036,1.465132135,1.939989508,-9197.731921
564,0.268732365,0.870920486,0.303142121,1.392410328,1.90128977,-9245.446233
565,-0.062807745,0.910419023,0.314323536,1.409234726,1.903903528,-9308.206613
566,0.489011811,0.915389832,0.184688465,1.41277903,2.678064192,-9184.191045
567,-0.00796094,0.897963776,0.290583423,1.412567228,1.906954814,-9295.418935
568,0.361223125,0.936775573,0.177518356,1.443876155,1.889030075,-9177.064671
569,0.089577911,0.915318573,0.272009685,1.583779729,1.855830906,-9226.886413
570,-0.066539916,0.899419766,0.199133172,1.399482209,2.917984871,-9346.933387
571,0.331412851,0.90158096,0.195787172,1.487847421,2.25961882,-9194.140336
572,0.348912028,0.867281512,0.30411793,1.558253205,1.895037935,-9192.553164
573,0.100477008,0.942349521,0.232428653,1.607091897,1.917869016,-9218.729552
574,-0.050924457,0.939738832,0.288309533,1.405961174,1.916687576,-9288.510692
575,0.095513971,0.896929499,0.310421276,1.400370814,1.899150022,-9284.132805
576,-0.127902802,0.939609864,0.282443621,1.439491076,1.907448358,-9279.085951
577,0.023357078,0.988079461,0.139460239,1.555845916,1.712203385,-9230.961301
578,0.093983676,0.911517754,0.253989979,1.438748712,1.930790091,-9241.668702
579,0.089091256,0.817583401,0.330841669,1.486233573,2.279560935,-9275.917482
580,-0.102076009,0.935651218,0.282565183,1.422363062,1.865784701,-9286.692639
581,0.251294939,0.900006322,0.385435273,1.399901663,2.103915444,-9300.76941
