Index,ObsDur,TSCD,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
888,1.065242798,1.683374194,1.068944824,2.056351277,3.388295985,4.393743821,5.390668656,6.691901098
889,0.558479269,1.689631862,1.451905167,2.776890872,4.556702379,5.896388437,7.221798509,8.948601115
890,0.582723409,1.547441034,1.037773663,1.995075643,3.286995916,4.262515872,5.229794754,6.492597144
891,1.675437142,1.519517277,1.136442202,2.287256417,3.913377516,5.172813746,6.438713058,8.109620452
892,0.582127062,1.547742699,1.045687517,2.012877039,3.318586413,4.30470141,5.28260699,6.559249068
893,1.151431465,1.601984261,1.099077693,2.090962274,3.442170567,4.467090403,5.484951899,6.814258048
894,0.597880967,1.487341218,1.075383835,2.043714929,3.336652497,4.306427104,5.264023815,6.509442434
895,1.181991298,1.485699973,1.018199934,1.952307667,3.241749589,4.228691253,5.214097823,6.50769122
896,1.704271236,1.390524515,1.059091214,2.018513611,3.318429996,4.302919634,5.281007738,6.559779466
897,2.620349613,1.461583161,1.017381924,1.955714799,3.220924487,4.175923966,5.122693316,6.358436119
898,1.041301663,1.740356564,1.460391171,2.694797827,4.285667273,5.459102851,6.608882813,8.096546602
899,1.034928663,1.530241293,1.01625719,1.951177169,3.208353902,4.15573935,5.094162381,6.318302274
900,2.383047438,1.568807434,1.095348215,2.096568919,3.449764468,4.472895903,5.488296965,6.81472029
901,1.37926271,1.634383471,1.511494843,2.98010362,5.048979466,6.645489725,8.244616616,10.3463008
902,0.485664517,1.637445819,21.90746891,21.90746891,21.90746891,21.90746891,21.90746891,21.90746891
903,0.968866151,1.602358477,1.024365323,2.192909552,3.87475477,5.187478725,6.512474309,8.268003432
904,2.235252217,1.585404175,1.277217891,2.420567893,3.932595294,5.062799542,6.178000364,7.628617947
905,0.472916826,1.903841729,1.05438018,2.189326813,3.795090724,5.04796405,6.318201339,8.012150572
906,0.944909955,1.532133435,1.022617848,1.964582004,3.233851451,4.191482715,5.140447965,6.37872547
907,0.496416967,1.518064068,1.016679706,2.251506712,4.079701111,5.530374062,7.008716307,8.983660854
908,1.440429799,1.436118666,0.975160738,1.885224396,3.118112357,4.050609218,4.975848228,6.184194088
909,0.503231982,1.504118403,1.244194631,2.28659028,3.653689348,4.675864693,5.686690651,7.00583592
910,1.905362338,1.465102423,1.022125333,1.965235169,3.23868143,4.200220308,5.153492927,6.397624265
911,2.432984361,1.687297176,1.110377388,2.256648175,3.889915231,5.161787209,6.444681536,8.143507245
912,1,1.712907116,1.039486453,2.058267451,3.441894647,4.489857317,5.531180777,6.893248528
913,0.39003131,1.580850607,1.033275667,1.984952763,3.271658717,4.244613465,5.210158867,6.471439131
914,0.843760885,1.635276216,1.108838212,2.185991295,3.628491859,4.719149575,5.805101697,7.231395762
915,2.314787926,1.577225495,1.188298476,2.363125952,4.003318807,5.263992459,6.525293616,8.183266733
916,1.104043033,1.644148267,1.055346236,2.028688115,3.341370939,4.332225489,5.314586002,6.596892321
917,1.07197348,1.530884195,1.305914469,2.477308257,4.083609562,5.329428541,6.594630415,8.28972197
918,1.668032437,1.553357758,1.10230363,2.136443398,3.540119379,4.604200798,5.661923092,7.046122358
919,0.286004592,1.654387679,1.029686829,1.968762831,3.230284735,4.179658507,5.118914204,6.342328326
920,0.864617687,1.48246595,1.046116574,2.001590733,3.289400962,4.263135579,5.230224635,6.495532874
921,0.606828648,1.612088362,0.993749483,2.003134986,3.455348454,4.591048517,5.73800576,7.256977006
922,0.632738717,1.382663927,1.073574081,2.051030901,3.382976432,4.394501958,5.400371919,6.716156257
923,0.944417554,1.376303553,0.822276215,1.595667606,2.658494198,3.468497215,4.275191206,5.33140884
924,0.345680716,1.380998675,1.053543843,2.025890645,3.291403305,4.23228517,5.156412152,6.359494153
925,1.331655258,1.443578474,0.946232826,1.872008606,3.171594918,4.173993104,5.178811231,6.501603042
926,0.682616725,1.537852082,0.989140061,2.158351143,3.898987625,5.290649389,6.717684788,8.635704694
927,1.614781994,1.347000773,0.920407702,1.771967732,2.930081972,3.807811766,4.679520279,5.818416213
928,1.250651363,1.445956206,1.096072143,2.090330802,3.435966009,4.455209128,5.467947569,6.792869292
929,0.64239859,1.433270911,1.015268757,1.931668518,3.12664934,4.011102766,4.878429054,6.00039913
930,0.346093488,1.412326559,1.088866166,1.971048261,3.086130349,3.902677804,4.701071372,5.733283091
931,2.500233205,1.221974265,0.891637419,1.768334086,2.968613473,3.871165674,4.758938243,5.905687226
932,0.642531104,1.493346306,1.190706955,2.2283026,3.586305688,4.596372861,5.590676994,6.881706561
933,2.323674765,1.422628053,1.039777493,2.070152205,3.471199103,4.535764761,5.596870963,6.990043376
934,0.601614538,1.437937148,1.085435453,2.069013073,3.400293428,4.403675732,5.395427619,6.684604243
935,0.327991386,1.49231854,0.940286737,1.979315727,3.477704755,4.664486042,5.880241632,7.518297396
936,2.504858488,1.444619027,1.007655642,1.945637008,3.231918757,4.213749283,5.193860155,6.480963116
937,0.315826133,1.566943526,1.337137954,2.480475728,3.97964251,5.089379025,6.1756675,7.57645566
938,0.351436494,1.312670964,1.017571986,1.957262192,3.224828952,4.181780514,5.130581599,6.369084872
939,1.656222147,1.228348672,1.010064719,1.941488326,3.197508806,4.145633439,5.085637318,6.312654518
940,2.359328473,1.463964608,1.06209609,2.037918443,3.348569187,4.335865379,5.313540845,6.588674003
941,0.88879377,1.647287634,1.080321943,2.077862295,3.425976549,4.444838788,5.455636456,6.775672291
942,0.332066321,1.5784886,1.161618529,2.238144393,3.736605631,4.889283136,6.043726668,7.562867637
943,0.992793669,1.424603042,1.107913591,2.054954921,3.280473149,4.186655706,5.075854854,6.227765648
944,1.282893576,1.443898666,0.998545432,1.919466831,3.16133675,4.098642243,5.027799365,6.240488269
945,0.353798834,1.452081684,1.050808459,2.092634274,3.567822005,4.710713382,5.85877534,7.372235478
946,1.054555052,1.438808657,0.975388251,1.847916821,3.01674389,3.896687724,4.768060005,5.904476992
947,2.256012621,1.420649659,1.085912453,2.054888556,3.348681424,4.318073334,5.274245943,6.51589075
948,0.668258277,1.524077847,1.087716468,2.218396969,3.892852119,5.223607648,6.578344571,8.382676969
949,2.899483838,1.484132412,1.055010465,2.055532414,3.3309786,4.255959887,5.150149237,6.29111063
950,0.324373792,1.569602209,1.432301918,2.79031967,4.652276754,6.070056602,7.481819681,9.330745492
951,2.067708272,1.654457761,1.079858817,2.072461897,3.420787372,4.442865522,5.45817077,6.785735892
952,0.332404387,1.748589653,1.251697674,2.228100065,3.445825287,4.326822278,5.180513399,6.274368812
953,0.995920682,1.520718036,1.127705217,2.089926639,3.314860459,4.206819189,5.072356262,6.181086012
954,2.129206808,1.489416769,1.098248745,2.036640311,3.251961022,4.150563314,5.03216159,6.17388947
955,0.635581958,1.587151179,1.042381334,2.006013734,3.309564431,4.295204347,5.273370831,6.551244318
956,1.782999799,1.452197444,1.100975353,2.246117627,3.941454528,5.290080261,6.664491769,8.497642748
957,0.897014132,1.625426997,1.049865548,1.997862812,3.273591836,4.232851313,5.180211268,6.411348986
958,0.623700546,1.517579816,1.048892864,1.998066383,3.274960027,4.238228374,5.193001426,6.439530937
959,0.342611317,1.544040895,1.067289427,2.13007926,3.584760601,4.693538906,5.799931104,7.253528773
960,1.932885361,1.489202295,0.948377152,1.853995967,3.043001956,3.926128751,4.79395946,5.91900062
961,0.967163783,1.483632766,1.229867354,2.354884997,3.865820131,5.002455709,6.126245834,7.589297004
962,0.666373061,1.482123727,1.036553902,1.993930954,3.285072473,4.259706658,5.225984301,6.487118274
963,0.998475728,1.392322179,1.146496089,2.20482265,3.65938178,4.771828581,5.883322433,7.344272994
964,1.300717817,1.506355068,0.968457405,1.936677821,3.319019768,4.39500079,5.478836955,6.910514486
965,1.561939795,1.435014148,1.02382781,2.067533735,3.582068385,4.771710113,5.97537311,7.571024364
966,0.33951171,1.578925363,1.032716198,1.978216588,3.245812304,4.198554258,5.140364215,6.366508764
967,0.365553312,1.405894619,1.019911614,2.205121512,4.011998661,5.472017387,6.973394986,8.991621267
968,0.747124404,1.348067928,0.888064746,1.790497734,3.041639563,4.007870567,4.982239803,6.276287601
969,1.457970686,1.28197506,0.993137533,1.907591466,3.140064076,4.070211396,4.992279451,6.195800205
970,0.388605189,1.390341944,0.956593711,1.83812101,3.026336727,3.922948004,4.811672579,5.971577152
971,0.790634553,1.437067596,0.925027347,1.783430848,2.948143784,3.83045216,4.70681911,5.852633059
972,0.417883257,1.44642414,0.968734033,1.925060227,3.255537823,4.276991973,5.298821692,6.642334193
973,0.846797849,1.24186082,0.956972723,1.819395445,2.973265427,3.840710911,4.698737133,5.81669537
974,0.444608847,1.227200373,0.898344279,1.680008558,2.720858956,3.50251742,4.275708406,5.283430959
975,0.465042719,1.208575723,0.911795453,1.755928548,2.897394461,3.760242504,4.616167118,5.733755966
976,1.380089652,1.073405608,0.951507707,1.742364683,2.739713678,3.462470352,4.161942364,5.05611714
977,1.365583544,1.295057628,1.017175384,2.037793032,3.47207924,4.574271011,5.674629163,7.116513851
978,0.474754747,1.206569705,0.909191913,1.749774025,2.88488609,3.742329741,4.592708089,5.703072368
979,1.854600665,1.279645761,0.8781476,1.646522417,2.667261978,3.431033607,4.18436952,5.163195567
980,0.482779063,1.38416164,0.961555111,1.879035814,3.129178871,4.08284057,5.036262313,6.291722992
981,1.432289136,1.336748364,0.944133346,1.789464331,2.908130483,3.747216272,4.578100619,5.663273954
982,0.961443884,1.365752644,0.947713631,1.853971531,3.071565552,3.98682188,4.891487768,6.069043691
983,1.426577555,1.336140766,1.047142741,1.994621176,3.275896945,4.248196459,5.21654922,6.486859932
984,4.394317801,1.372257536,0.941205417,1.85559221,3.130849591,4.110723883,5.090910582,6.37909125
985,0.901560855,1.64576343,1.604292248,2.862624299,4.429063701,5.564605562,6.667643126,8.085290568
986,3.399968442,1.833822611,1.131286511,2.348560572,4.160878991,5.627959727,7.151045178,9.225687848
987,0.44583179,1.630846299,1.671107921,3.069969055,4.928649181,6.327539666,7.714821169,9.52870145
988,1.738718373,1.762214835,1.102632061,2.221400349,3.803571025,5.030149283,6.26426992,7.894769067
989,4.327420281,1.846806089,1.191129275,2.332300778,3.883877894,5.054763143,6.212766427,7.718967579
990,0.813841192,1.737208721,1.721054139,3.286937923,5.372788582,6.937186717,8.48321412,10.49648508
991,2.3256428,1.665986292,1.179454087,2.26930407,3.739893924,4.850350202,5.95140853,7.388809915
992,0.787650685,1.609382701,1.215577894,2.337895705,3.851790775,4.994600881,6.12770915,7.606816324
993,0.41516099,2.012314802,1.336147314,2.515896917,4.097589617,5.289416979,6.470477225,8.011797059
994,0.435659049,1.700958968,1.219234577,2.498703049,4.271404507,5.62606282,6.97730144,8.749835033
995,1,1.536654343,1.170116873,2.231453774,3.656838862,4.730165481,5.792716039,7.177821448
996,1.121900992,1.583359994,1.003723877,1.895074836,3.071706694,3.950101366,4.816121398,5.941791423
997,1.084755745,1.590581952,1.079008007,2.040778004,3.312841323,4.263397867,5.201090763,6.420264914
998,0.318261344,1.465681921,1.059054957,2.09660285,3.554223217,4.678357955,5.80520772,7.288066311
999,0.400651593,1.531904658,1.046428829,2.009549122,3.306203263,4.283993641,5.252982991,6.517365439
1000,4.211409604,1.235964194,1.105924423,2.106473106,3.440876802,4.442274781,5.432149509,6.721151837
1001,0.660467365,1.654695529,1.146992154,2.162725437,3.50102575,4.497932454,5.479030629,6.751589783
1002,0.697981101,1.530315592,1.168008539,2.296010815,3.848401208,5.031123954,6.208573025,7.755624182
1003,1.046233512,1.591461623,1.164688348,2.41508805,4.351199668,5.932769035,7.566629867,9.767453451
1004,2.251900745,1.554518992,1.084409911,2.333543203,4.183386358,5.668967146,7.20182632,9.278506001
1005,1.264203302,1.701633285,1.314606958,2.56207871,4.289383313,5.616730446,6.947625846,8.702582877
1006,0.349241331,1.646916716,1.188153024,2.292490721,3.756255655,4.848856276,5.924848663,7.32141675
1007,0.720844248,1.493143166,1.073066905,1.990374322,3.214802307,4.136140038,5.048773787,6.23961819
1008,1.738864431,1.590103466,1.081735038,2.162296124,3.722064382,4.942936875,6.175228639,7.804997587
1009,3.829153341,1.596373031,1.082950062,2.083098626,3.433047491,4.452479592,5.463379017,6.783157028
1010,0.345112428,1.713126457,1.368035678,2.686252708,4.501488775,5.888090826,7.271945538,9.088385598
1011,0.369779115,1.794375675,1.381204665,2.618632985,4.247485255,5.464107869,6.665296949,8.229807133
1012,0.393163881,1.509847286,1.082045648,2.07781717,3.417866035,4.428368971,5.42963994,6.736118411
1013,1.907977701,1.414718574,1.056582081,2.019234793,3.307207788,4.277099679,5.238325051,6.493732428
1014,0.777460909,1.560919545,0.994611818,1.902392275,3.187685909,4.185671841,5.189407367,6.513089971
1015,0.409340407,1.497465565,1.10213836,2.079000661,3.387181564,4.372085076,5.347309649,6.619414054
1016,1.609157481,1.512841178,1.00446691,1.925214862,3.147173834,4.061172485,4.962853784,6.135281184
1017,0.421498539,1.489847816,1.074985487,2.034479727,3.304426382,4.253735774,5.190240027,6.408194839
1018,0.439924294,1.197297105,1.040149212,1.96387911,3.183947377,4.095177511,4.993611591,6.161580424
1019,2.965445822,1.222869229,1.02198448,1.954164935,3.208294142,4.152500138,5.086355461,6.302307424
1020,0.44143276,1.487806276,1.309663023,2.356832903,3.621987379,4.523018413,5.389486917,6.493630229
1021,2.152806703,1.388353851,1.097207857,2.14758873,3.582406604,4.670467361,5.751464612,7.163085805
1022,6.061381392,1.65850336,1.398180305,2.811509092,4.846644238,6.43813716,8.044667985,10.17060616
1023,1.965485299,1.991079932,1.242837621,2.387054253,3.929513212,5.093676089,6.24760243,7.753577232
1024,5.590505347,2.127526521,1.212492398,2.333922388,3.850463892,4.996947953,6.134524238,7.620339291
1025,2.082079444,1.99364166,3.069815581,5.969559286,9.932036993,12.9438635,15.93991357,19.86092653
1026,0.369430866,2.067272669,2.409222486,4.188847745,6.366060275,7.931081218,9.444907452,11.38398957
1027,5.515721809,2.075915217,1.321393612,2.607754586,4.395600389,5.766842957,7.137018649,8.936641942
1028,0.963925353,2.799784044,1.380918862,2.65590288,4.377945183,5.678942916,6.969218371,8.654034804
1029,1.257051898,2.48475057,1.936754755,3.880715527,6.650782404,8.804238397,10.97201343,13.83421775
1030,0.653119549,1.888398334,1.673990686,3.383497335,5.80214355,7.69117032,9.607699986,12.16108497
1031,1.278953683,1.956852536,1.333585861,2.521009494,4.102194629,5.288269157,6.460717496,7.987581724
1032,1.820745611,1.998148013,1.282520633,2.481811038,4.121228298,5.365944926,6.602533407,8.218100155
1033,0.629894022,1.78013449,1.36641565,2.585853873,4.216009359,5.439792158,6.648980624,8.222155786
1034,0.341913536,1.760430034,1.269027261,2.480416798,4.166246148,5.461107018,6.756295043,8.458689972
1035,2.841350425,1.636207651,1.1595163,2.235945238,3.693686646,4.796261683,5.890520149,7.319965336
1036,0.950500307,1.790465146,1.2655415,2.415450076,3.951538923,5.105250158,6.246123343,7.732277131
1037,0.342228971,1.679020138,1.18156844,2.251514717,3.681473194,4.75437039,5.813879921,7.192108601
1038,1.026053065,1.609930596,1.165002726,2.240542004,3.691088258,4.786051706,5.871474646,7.288357876
1039,1.025485983,1.504304363,1.069263006,2.121479727,3.637921373,4.826377464,6.028092873,7.620425754
1040,1.342782779,1.429193426,1.076084697,2.018063385,3.26437301,4.193971316,5.108518077,6.294255322
1041,1.627290914,1.520708152,1.248464073,2.388347167,3.91566713,5.064692045,6.201814969,7.684294782
1042,0.347811561,1.625721666,1.147091406,2.363920925,4.13931586,5.541248725,6.967126986,8.867393302
1043,0.369344971,1.501523425,1.037920155,2.078740443,3.516915477,4.625303383,5.741261238,7.221328435
1044,1.790682723,1.40943619,1.057742147,2.056262268,3.421457565,4.459413075,5.492207306,6.844012054
1045,1.407308076,1.521462614,1.023640774,1.962861044,3.224924351,4.175707302,5.117492446,6.345835468
1046,4.491779928,1.538781479,1.025346349,2.029976205,3.405334486,4.452878787,5.49726305,6.867539707
1047,5.074466508,2.072571768,1.897249353,3.550330938,5.714443995,7.324730775,8.91033575,10.97020469
1048,1.870989823,2.217532814,1.417030501,2.934714827,5.064370372,6.714389096,8.378552475,10.58698289
1049,1.060109461,2.307283444,2.013405868,3.841126687,6.309598634,8.175804714,10.02782974,12.44687148
1050,0.551638826,2.172397745,1.246490522,2.389847141,3.926105411,5.083458312,6.229700047,7.724766116
1051,1.092885584,1.991813684,1.253199056,2.379519113,3.889014957,5.02392273,6.146220529,7.607750885
1052,0.566327346,1.873556131,1.429481423,2.716724516,4.428686781,5.711610728,6.978762365,8.628251658
1053,1.381626557,1.72400685,1.174482609,2.273739298,3.769737756,4.90445739,6.032038741,7.506392101
1054,3.271225515,1.687719611,1.223252616,2.466725543,4.213029554,5.559229839,6.908546667,8.684931488
1055,1.232486978,2.02480113,1.174165631,2.525342165,4.549455473,6.174456856,7.844663649,10.09289378
1056,0.51383208,1.939433575,1.042708706,2.094530713,3.545765204,4.657225709,5.769673047,7.234965937
1057,1.491628463,1.727123903,1.288097497,2.615393762,4.51846556,6.025988653,7.572224228,9.658548205
1058,0.269505422,1.654788801,1.196877207,2.373922521,4.02965028,5.30777797,6.589564771,8.277096068
