Index,ObsDur,fphi,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
1660,5.187251324,4.919313664,3.416129864,6.45056588,10.81172035,14.40612972,18.25670418,23.73518681
1661,11.32552041,4.48994204,2.878154062,5.798248419,10.24103722,14.04762387,18.23317842,24.33978845
1662,10.13236747,6.145589861,4.241235916,8.055619156,13.55835431,18.10374064,22.97956248,29.92486041
1663,16.42190104,4.901876075,3.321302665,6.405326971,10.91471733,14.67393123,18.73134865,24.54530134
1664,11.18283309,7.596792236,5.202417725,9.943360194,16.82355476,22.53042063,28.66954137,37.43855698
1665,3.43739378,5.216079543,3.347883077,6.736347077,11.88881721,16.3023251,21.15468112,28.23368665
1666,4.688553447,5.900609825,4.12635123,7.749042671,12.92512909,17.17305689,21.71020715,28.14650826
1667,0.694469998,5.315415602,3.608532275,6.944259558,11.81850865,15.88132043,20.26664276,26.55141882
1668,7.985436937,3.262422051,2.128880422,4.230783779,7.38837841,10.07002687,13.00094071,17.25202531
1669,3.277127401,5.23529362,3.415922607,6.789263786,11.85708028,16.16107953,20.86515854,27.68808225
1670,1.169580682,4.576960381,2.980406228,5.933119266,10.37507566,14.15101159,18.2804706,24.27346948
1671,10.14790508,3.858458251,2.579986741,5.025126425,8.638886336,11.67505906,14.97005923,19.71729937
1672,2.414549311,4.598272379,3.059180042,5.987173427,10.32583969,13.97605571,17.94033633,23.65506688
1673,9.395296476,3.586236799,2.414356325,4.676083536,8.002977099,10.78927765,13.80674546,18.14540019
1674,5.51155684,3.372619605,2.31556169,4.417372033,7.460794912,9.981027777,12.68896935,16.55239542
1675,7.971266902,4.531645574,3.081799669,5.925212571,10.07185298,13.52252487,17.2425157,22.56691327
1676,1.693089982,4.366818902,2.91435778,5.686952046,9.788438105,13.23593165,16.97813127,22.37047377
1677,4.348278761,4.252789267,2.87827446,5.553978922,9.471515782,12.74095478,16.27271106,21.337886
1678,1.014805512,4.208189338,2.831703537,5.490022494,9.398265324,12.66915551,16.20916384,21.29542241
1679,0.612382722,3.473881944,2.32938728,4.525649129,7.766065767,10.4857527,13.43541319,17.68268935
1680,5.653192698,2.84678719,1.899403531,3.708461375,6.383871182,8.631846022,11.0711633,14.58474194
1681,2.625169994,3.533043337,2.408522695,4.617590052,7.837189748,10.51654437,13.40574231,17.54268226
1682,0.181327064,3.213936111,2.245526158,4.2186492,7.041172607,9.359896166,11.83838838,15.35715267
1683,1.900825697,2.747100408,1.8320363,3.577662555,6.160726796,8.332155765,10.68928125,14.08579012
1684,1.395217271,2.346010872,1.585250372,3.063943282,5.230414862,7.038995388,8.992891089,11.79524073
1685,1,2.446660856,1.635540776,3.188662365,5.482186583,7.407259391,9.49466514,12.49918665
1686,0.43272844,2.227637732,1.458648929,2.888968803,5.034481029,6.855445738,8.845184489,11.73085271
1687,0.185637549,2.25611782,1.495105776,2.934153101,5.073584366,6.877996889,8.841128045,11.67613158
1688,0.645989927,2.130331422,1.472768773,2.791522772,4.693138551,6.263954674,7.949253974,10.35052283
1689,0.751708535,1.823223719,1.236001088,2.38250869,4.058392925,5.455233541,6.962725404,9.1226506
1690,0.765162207,1.849300185,1.245999913,2.41167565,4.125319594,5.559926352,7.113127581,9.345793946
1691,0.207528808,1.523405153,1.045502486,1.994777082,3.370131428,4.509631442,5.734484954,7.482715752
1692,1,1.79223885,1.183979451,2.329629995,4.036418301,5.477903732,7.047584663,9.316308334
1693,1,1.897728913,1.230946888,2.458018098,4.308928971,5.885173939,7.611091698,10.11881072
1694,1,1.512563965,1.101059704,1.996732131,3.237150693,4.233597168,5.282701898,6.750439306
1695,1.007749994,1.65033182,1.127595488,2.15909474,3.658707874,4.904148459,6.245082269,8.162075575
1696,0.97121419,1.569203917,1.150477282,2.07087664,3.340134163,4.357325876,5.42683324,6.921444056
1697,0.890831412,1.397623951,1.016991377,1.844999919,2.992000886,3.913543486,4.883874931,6.241515726
1698,0.855126267,1.525776974,1.036307839,1.99260375,3.390353276,4.555921082,5.814528278,7.619151961
1699,1.230218431,1.60209603,1.081470506,2.091016977,3.572158744,4.810096042,6.148730323,8.07052123
1700,0.579067566,1.651345261,1.107791022,2.153577703,3.69402897,4.984795561,6.382798694,8.392796347
1701,1.211535766,1.673561429,1.135755974,2.184789116,3.719476091,5.000187598,6.383904008,8.369069585
1702,1.624883799,1.698095963,1.11253945,2.203038436,3.837607662,5.224026276,6.738186416,8.932969489
1703,0.559839296,1.658302917,1.127372452,2.167257445,3.684971109,4.948925415,6.312376727,8.265193411
1704,1.568626715,1.606569264,1.074460527,2.093833659,3.598803555,4.861847074,6.231309935,8.202360333
1705,0.577462575,1.69264225,1.124933954,2.203445316,3.802754493,5.148972188,6.611519555,8.720561827
1706,1.459424432,1.606300178,1.113989247,2.106932326,3.534408,4.710814124,5.970822862,7.763032747
1707,0.633760671,1.684602968,1.173692853,2.21122691,3.697663089,4.919769147,6.226650369,8.082687912
1708,0.74910887,1.744066534,1.158634057,2.269689763,3.918246439,5.306660481,6.815682528,8.992715775
1709,0.844124692,1.546141123,1.003479479,2.002559062,3.509278792,4.792355933,6.197288539,8.238714689
1710,2.138589292,1.5733922,1.079805154,2.059994074,3.480367557,4.657369897,5.922718975,7.729040861
1711,2.377845486,1.762994814,1.196454236,2.303567649,3.92126213,5.269475331,6.724506935,8.809408393
1712,0.52093042,1.626912077,1.093179724,2.120674761,3.634056148,4.902625881,6.277226855,8.254760332
1713,1.856842973,1.641208862,1.179317549,2.164525789,3.541956182,4.655375231,5.832386579,7.485353938
1714,0.549808547,1.476060711,1.061446373,1.945889031,3.182623294,4.182690008,5.240277692,6.72621099
1715,0.407190629,1.705476586,1.156426267,2.228532942,3.795607074,5.101785884,6.511488377,8.53140941
1716,0.511654915,1.790154079,1.177964324,2.325041237,4.038708451,5.488756186,7.069784034,9.357737096
1717,1.015885596,1.705496343,1.133951451,2.218298896,3.827808965,5.184201286,6.659323162,8.788990985
1718,0.587618347,1.652294565,1.104170226,2.153129213,3.702625246,5.003513209,6.41435152,8.445423765
1719,0.655038083,1.574633676,1.092072697,2.065350716,3.464568747,4.617712649,5.852833263,7.609689403
1720,1.267190058,1.493483287,1.04068754,1.958914193,3.275683287,4.359449981,5.519451798,7.168569274
1721,1.228035267,1.627728234,1.087423948,2.120184394,3.64687457,4.929529805,6.321399878,8.326428545
1722,2.039683154,1.579694037,1.050327716,2.056274507,3.547823982,4.803352387,6.167440972,8.134652484
1723,1.008153014,1.731083069,1.151841694,2.253560081,3.886352628,5.260372661,6.752923375,8.905032041
1724,0.573990882,1.695573222,1.188473039,2.228053742,3.710285543,4.924817465,6.220590245,8.056677625
1725,0.634358442,1.687647762,1.113808546,2.193971079,3.803577992,5.162959944,6.643087527,8.782036346
1726,2.132606444,1.624755391,1.080706962,2.113900168,3.64659687,4.937594449,6.341035166,8.366350188
1727,0.59807289,1.714160417,1.126733807,2.226129542,3.869534174,5.260589296,6.777583126,8.973218511
1728,3.460228561,1.628328629,1.134364435,2.136860915,3.573653528,4.755394595,6.019504489,7.815408997
1729,1.345216641,1.870254581,1.35329022,2.468050895,4.018591141,5.267668928,6.585139843,8.431456293
1730,1.39036815,1.720858387,1.137479601,2.237463408,3.875198454,5.257654757,6.76247447,8.936573812
1731,0.873895639,1.683488013,1.052225706,2.161219717,3.877496558,5.365160309,7.013751581,9.437193252
1732,0.389689352,1.650777691,1.118318432,2.156606413,3.675348568,4.941900597,6.309329835,8.269379007
1733,1.250181354,1.642382586,1.170148781,2.162776315,3.560729281,4.696664626,5.90183822,7.600419792
1734,0.630281809,1.621152972,1.198338422,2.141076335,3.4325005,4.462721298,5.542593579,7.047201398
1735,0.548571829,1.620983585,1.08820758,2.11394055,3.624391018,4.889864163,6.260414834,8.230919815
1736,0.826016637,1.539515848,1.054742877,2.015326874,3.408793688,4.564266284,5.806980715,7.581651088
1737,0.675064821,1.604087339,1.085416458,2.095124267,3.573357123,4.806878728,6.139199806,8.049697791
1738,0.302906041,1.515319659,1.081960882,1.996183513,3.281396945,4.324386925,5.429975127,6.986852137
1739,1.181779207,1.668344706,1.148707724,2.185776567,3.684694155,4.924504246,6.255688875,8.153628538
1740,0.174396749,1.491288019,1.067421745,1.96333116,3.222043648,4.24360748,5.326789416,6.852781052
1741,0.962990966,1.62448475,1.082148988,2.1135327,3.642536481,4.930058325,6.32956395,8.34909719
1742,1.095486381,1.5874901,1.039752292,2.060521521,3.589796465,4.886068025,6.300958757,8.350498598
1743,0.476100907,1.52239438,1.011480541,1.980568864,3.419039639,4.631074455,5.948920791,7.85100459
1744,0.531139876,1.585677501,1.094534354,2.078908568,3.498461137,4.670638841,5.927685412,7.717740703
1745,0.234142445,1.401369976,0.994021371,1.842600076,3.043360431,4.022721655,5.064635845,6.537262381
1746,1.114189716,1.668312903,1.033070643,2.137238421,3.856221004,5.352100849,7.014108587,9.463315463
1747,0.499467314,1.551089901,1.022181113,2.016091754,3.498455987,4.751031139,6.115300551,8.087382904
1748,2.052050928,1.401331307,0.962769238,1.834529532,3.097268555,4.143519524,5.268294427,6.874016084
1749,0.469802653,1.545982191,1.061712465,2.024152693,3.418286783,4.573308667,5.814885309,7.587105511
1750,0.736656524,1.731419817,1.01906305,2.188278037,4.069324228,5.743253859,7.631361058,10.45461786
1751,0.76493272,1.517490171,1.061749211,1.991780449,3.321240566,4.413029566,5.579856901,7.236243305
1752,1.010233321,1.478132181,1.058160359,1.947853494,3.196035821,4.207555755,5.278774898,6.785880491
1753,0.783480077,1.51906443,1.024300371,1.983078404,3.390039497,4.565878477,5.837153556,7.661807875
1754,0.566942787,1.470470039,0.981039972,1.915472467,3.297529448,4.458875424,5.719149645,7.534558784
1755,1.116998917,1.36446309,0.976284289,1.797670722,2.950738411,3.885651548,4.876117255,6.270157028
1756,1.101904218,1.499584354,1.044460147,1.968266989,3.292089238,4.380680354,5.544916647,7.198550988
1757,0.320758712,1.468018878,1.004764402,1.920787665,3.251176411,4.355426511,5.543932767,7.242508137
1758,1.531883985,1.452916523,0.978863264,1.895153511,3.241830474,4.368885242,5.588791708,7.341844038
1759,0.933176251,1.529416956,1.032755081,1.996607856,3.410050675,4.590921898,5.86744257,7.699443012
1760,0.659022957,1.561398273,1.117529775,2.057112618,3.375883939,4.445054284,5.577699656,7.171789999
1761,1.291596058,1.552962751,1.068826725,2.032818401,3.428112318,4.583855144,5.826223684,7.599793143
1762,0.979481574,1.563721371,1.065872804,2.044576362,3.470270553,4.656048023,5.934053688,7.762953401
1763,0.989586775,1.495431496,1.015091164,1.953538952,3.325050243,4.468403612,5.702653518,7.471710797
1764,3.147230928,1.587648848,1.089945926,2.079327033,3.512145321,4.698792261,5.973940572,7.793378141
1765,0.614729258,1.697142877,1.164938176,2.221325941,3.752643548,5.022114612,6.38737881,8.337151978
1766,1.467629766,1.802233716,1.212781665,2.350917109,4.024439671,5.425284788,6.941611876,9.120624616
1767,2.323462945,1.797498662,1.196717111,2.339915144,4.033854854,5.45926716,7.007660378,9.240377937
1768,2.614500456,1.826939451,1.23593015,2.386644344,4.071059392,5.476309055,6.993788884,9.169256434
1769,0.265348799,2.204234701,1.52530897,2.889590324,4.85471905,6.476553779,8.215427357,10.69130924
1770,1,1.827431858,1.277910173,2.398964312,4.001616487,5.317662694,6.724007289,8.720107981
1771,1.184530604,1.865310349,1.174950841,2.39993017,4.285056621,5.912510707,7.710964538,10.34738559
1772,0.193364653,1.814295473,1.232456742,2.362003131,4.0199375,5.408863328,6.914564888,9.082990481
1773,0.292280191,1.795201397,1.254428124,2.356662591,3.933045835,5.227796265,6.611540569,8.575736093
1774,1.137553659,1.791253801,1.198642743,2.334768208,4.011451706,5.418234067,6.943277971,9.137883244
1775,3.381988736,1.837805736,1.197331346,2.38140551,4.163261891,5.678709297,7.336820451,9.744526324
1776,0.703210221,1.860223769,1.283067124,2.436031067,4.102041821,5.480392759,6.96085473,9.07264476
1777,2.89301084,1.867546407,1.250565026,2.434188377,4.180435451,5.645392713,7.233421545,9.518613948
1778,0.598088695,1.934849231,1.340666537,2.537237505,4.258853737,5.678543817,7.199802035,9.364581344
1779,0.252417856,1.733528052,1.287007753,2.291808452,3.662051187,4.751401046,5.890444987,7.473555696
1780,0.554695144,1.801712744,1.225739632,2.355757152,4.003410985,5.374416328,6.852376353,8.967730524
1781,0.324346578,1.527819674,1.042026513,1.998331439,3.390315914,4.547287459,5.793611515,7.576215561
1782,1.279591814,1.57781559,1.073069888,2.062536952,3.505940969,4.70749302,6.003201752,7.858347082
1783,0.677225247,1.597916856,1.074237843,2.08507421,3.571430996,4.815267158,6.161217476,8.094621087
1784,1.334464076,1.631832852,1.069170149,2.117534252,3.688459422,5.020458319,6.474782579,8.582186661
1785,0.374165075,1.610672156,1.061343655,2.090739492,3.628855204,4.931125795,6.351912562,8.409547583
1786,1.128759318,1.389534416,0.954569961,1.819763373,3.072404849,4.109737631,5.224415131,6.814905446
1787,6.749203216,1.507921576,1.061990132,1.981802738,3.289497275,4.359206621,5.499327182,7.113451569
1788,1.136344438,2.075483337,1.395394038,2.706638138,4.636214063,6.252343524,8.002439031,10.51845214
1789,0.343262774,1.911861197,1.263893193,2.485051188,4.30384291,5.839785889,7.512299589,9.9296943
1790,4.921116937,1.91497296,1.196061092,2.458347761,4.412396657,6.106330223,7.983553823,10.74307441
1791,2.832762337,2.211376133,1.517544103,2.893721197,4.889479543,6.544644898,8.325278853,10.86913032
1792,0.890841697,2.03350018,1.387013135,2.660285527,4.513058384,6.052527751,7.71044998,10.08106734
1793,0.239195986,1.918655164,1.280705291,2.499102436,4.300921865,5.815008519,7.458155534,9.825282597
1794,0.296249922,1.827493567,1.183932331,2.366201999,4.151265817,5.672517813,7.339058645,9.761721564
1795,0.348713068,1.734223553,1.141512857,2.251765866,3.910828447,5.315176355,6.846885604,9.064324846
1796,0.73276049,1.525323201,1.013136294,1.985275934,3.427575994,4.642092621,5.961917447,7.86567172
1797,2.03535648,1.56504454,1.058354428,2.044270943,3.487953153,4.692684671,5.993878999,7.859637562
1798,0.383299965,1.61667426,1.091611356,2.110525895,3.604750122,4.853121779,6.202613495,8.139337751
1799,1.485089243,1.621564014,1.058309164,2.103117385,3.672349603,5.004796898,6.460881321,8.572494034
1800,2.080945812,1.664002513,1.120887729,2.171184166,3.714256733,5.005111442,6.401772581,8.407947649
